id,start_time,start_time_local,end_time,end_time_local,duration,distance,user_id,score
87,2016-11-04 12:51:46+00:00,2016-11-04 08:51:46,2016-11-04 13:07:07+00:00,2016-11-04 09:07:07,15.0,16646.6,3,83.73
88,2016-11-08 14:06:14+00:00,2016-11-08 09:06:14,2016-11-08 14:29:38+00:00,2016-11-08 09:29:38,23.0,14251.7,3,100.0
89,2016-11-07 13:51:54+00:00,2016-11-07 08:51:54,2016-11-07 14:04:23+00:00,2016-11-07 09:04:23,12.0,16397.2,3,100.0
90,2016-11-09 13:42:24+00:00,2016-11-09 08:42:24,2016-11-09 14:14:22+00:00,2016-11-09 09:14:22,31.0,23365.0,3,100.0
91,2016-11-11 13:57:16+00:00,2016-11-11 08:57:16,2016-11-11 14:11:38+00:00,2016-11-11 09:11:38,14.0,16149.4,3,99.63
92,2016-11-03 22:03:45+00:00,2016-11-03 18:03:45,2016-11-03 22:18:45+00:00,2016-11-03 18:18:45,15.0,13467.3,3,100.0
93,2016-11-14 13:49:24+00:00,2016-11-14 08:49:24,2016-11-14 14:02:39+00:00,2016-11-14 09:02:39,13.0,16532.4,3,99.84
94,2016-11-15 13:36:40+00:00,2016-11-15 08:36:40,2016-11-15 14:03:41+00:00,2016-11-15 09:03:41,27.0,16629.2,3,100.0
95,2016-11-04 21:49:58+00:00,2016-11-04 17:49:58,2016-11-04 22:05:52+00:00,2016-11-04 18:05:52,15.0,14464.5,3,100.0
96,2016-11-16 13:33:27+00:00,2016-11-16 08:33:27,2016-11-16 14:02:42+00:00,2016-11-16 09:02:42,29.0,22791.8,3,100.0
97,2016-11-17 13:42:22+00:00,2016-11-17 08:42:22,2016-11-17 14:02:53+00:00,2016-11-17 09:02:53,20.0,16605.0,3,100.0
98,2016-11-08 21:08:56+00:00,2016-11-08 16:08:56,2016-11-08 21:25:12+00:00,2016-11-08 16:25:12,16.0,16365.7,3,100.0
99,2016-11-07 23:02:23+00:00,2016-11-07 18:02:23,2016-11-07 23:17:56+00:00,2016-11-07 18:17:56,15.0,16283.9,3,100.0
100,2016-11-22 12:24:17+00:00,2016-11-22 07:24:17,2016-11-22 13:20:26+00:00,2016-11-22 08:20:26,56.0,19396.4,3,95.73
101,2016-11-11 21:03:24+00:00,2016-11-11 16:03:24,2016-11-11 21:22:25+00:00,2016-11-11 16:22:25,19.0,16827.0,3,100.0
102,2016-11-09 22:42:27+00:00,2016-11-09 17:42:27,2016-11-09 23:06:46+00:00,2016-11-09 18:06:46,24.0,16417.7,3,100.0
103,2016-11-14 22:44:05+00:00,2016-11-14 17:44:05,2016-11-14 23:06:40+00:00,2016-11-14 18:06:40,22.0,16386.3,3,100.0
104,2016-11-15 21:52:04+00:00,2016-11-15 16:52:04,2016-11-15 22:19:24+00:00,2016-11-15 17:19:24,27.0,17245.7,3,100.0
105,2016-11-16 23:05:43+00:00,2016-11-16 18:05:43,2016-11-16 23:25:45+00:00,2016-11-16 18:25:45,20.0,16101.6,3,100.0
106,2016-11-28 13:19:26+00:00,2016-11-28 08:19:26,2016-11-28 14:26:40+00:00,2016-11-28 09:26:40,67.0,19898.1,3,100.0
107,2016-11-22 22:15:43+00:00,2016-11-22 17:15:43,2016-11-22 22:45:21+00:00,2016-11-22 17:45:21,29.0,4674.92,3,100.0
108,2016-11-22 22:51:54+00:00,2016-11-22 17:51:54,2016-11-22 23:23:51+00:00,2016-11-22 18:23:51,31.0,13215.3,3,100.0
109,2016-11-17 22:57:17+00:00,2016-11-17 17:57:17,2016-11-17 23:20:35+00:00,2016-11-17 18:20:35,23.0,16439.6,3,100.0
110,2016-11-16 01:51:36+00:00,2016-11-15 20:51:36,2016-11-16 02:32:26+00:00,2016-11-15 21:32:26,40.0,49199.5,4,81.64
111,2016-11-20 02:03:31+00:00,2016-11-19 21:03:31,2016-11-20 02:30:40+00:00,2016-11-19 21:30:40,27.0,20418.1,4,100.0
112,2016-11-12 02:32:12+00:00,2016-11-11 21:32:12,2016-11-12 02:44:27+00:00,2016-11-11 21:44:27,12.0,4457.62,4,79.59
113,2016-11-05 12:42:42+00:00,2016-11-05 08:42:42,2016-11-05 12:56:44+00:00,2016-11-05 08:56:44,14.0,8640.51,4,100.0
114,2016-11-05 13:53:40+00:00,2016-11-05 09:53:40,2016-11-05 14:17:09+00:00,2016-11-05 10:17:09,23.0,13704.5,4,68.06
115,2016-11-08 13:15:11+00:00,2016-11-08 08:15:11,2016-11-08 13:58:35+00:00,2016-11-08 08:58:35,43.0,48270.9,4,73.56
116,2016-11-07 13:16:23+00:00,2016-11-07 08:16:23,2016-11-07 14:13:16+00:00,2016-11-07 09:13:16,56.0,47836.8,4,86.55
117,2016-11-06 16:41:07+00:00,2016-11-06 11:41:07,2016-11-06 16:52:39+00:00,2016-11-06 11:52:39,11.0,6929.73,4,56.66
118,2016-11-06 17:11:24+00:00,2016-11-06 12:11:24,2016-11-06 17:34:39+00:00,2016-11-06 12:34:39,23.0,14998.2,4,78.5
119,2016-11-11 13:42:39+00:00,2016-11-11 08:42:39,2016-11-11 14:21:27+00:00,2016-11-11 09:21:27,38.0,47304.8,4,46.95
120,2016-11-09 13:15:35+00:00,2016-11-09 08:15:35,2016-11-09 13:55:30+00:00,2016-11-09 08:55:30,39.0,47717.0,4,55.74
121,2016-11-10 13:41:35+00:00,2016-11-10 08:41:35,2016-11-10 14:29:41+00:00,2016-11-10 09:29:41,48.0,47350.7,4,50.74
122,2016-11-06 19:07:39+00:00,2016-11-06 14:07:39,2016-11-06 20:28:11+00:00,2016-11-06 15:28:11,80.0,64820.7,4,84.48
123,2016-11-16 12:16:35+00:00,2016-11-16 07:16:35,2016-11-16 13:04:58+00:00,2016-11-16 08:04:58,48.0,49240.0,4,53.5
124,2016-11-26 03:37:09+00:00,2016-11-25 22:37:09,2016-11-26 03:52:53+00:00,2016-11-25 22:52:53,15.0,24718.2,4,99.34
